epoca,accuracy,loss,val_accuracy,val_loss,val_balanced_accuracy
1,0.5822510719299316,1.0666630268096924,0.355654776096344,1.622240662574768,0.5292764024897106
2,0.7172619104385376,0.7733160257339478,0.4092261791229248,1.2067736387252808,0.5224940286067955
3,0.7402597665786743,0.6764970421791077,0.4910714328289032,1.0604456663131714,0.5587715323132877
4,0.7583874464035034,0.6127234697341919,0.5163690447807312,1.0103507041931152,0.5709764262163751
5,0.7640692591667175,0.5877036452293396,0.5610119104385376,0.9714241027832031,0.5940353101717982
6,0.7854437232017517,0.5498780012130737,0.5625,0.9665903449058533,0.599129556537865
7,0.7870671153068542,0.5382580757141113,0.574404776096344,0.9520615935325623,0.6109581389673842
8,0.7892315983772278,0.5275999307632446,0.5952380895614624,0.9039869904518127,0.6188381678923617
9,0.7927489280700684,0.5078328251838684,0.586309552192688,0.927918016910553,0.61948695243507
10,0.8095238208770752,0.48425576090812683,0.617559552192688,0.8799653053283691,0.6473480657836841
11,0.8192640542984009,0.4719058573246002,0.6116071343421936,0.8752841949462891,0.6261032031362302
12,0.8157467246055603,0.46346163749694824,0.613095223903656,0.8577488660812378,0.6439387505016115
13,0.8235930800437927,0.45361170172691345,0.613095223903656,0.8779852986335754,0.6547536070831491
14,0.8281926512718201,0.44292858242988586,0.6086309552192688,0.9097704887390137,0.6593171542687996
15,0.824404776096344,0.44135236740112305,0.6264880895614624,0.8478817939758301,0.6523355969557539
16,0.8327922224998474,0.42531973123550415,0.5922619104385376,0.8928537964820862,0.6412372624433934
17,0.8433441519737244,0.41832104325294495,0.617559552192688,0.8776907920837402,0.655320928251407
18,0.8455086350440979,0.4066351056098938,0.6220238208770752,0.8488890528678894,0.6607043604641075
19,0.8433441519737244,0.4113384485244751,0.6086309552192688,0.8869107365608215,0.6654589173444475
20,0.851190447807312,0.40054595470428467,0.6309523582458496,0.8462749719619751,0.6628498975223627
21,0.8509199023246765,0.39123743772506714,0.6220238208770752,0.8580466508865356,0.6667984510269043
22,0.8520021438598633,0.3879033327102661,0.6309523582458496,0.8548859357833862,0.676048973369696
23,0.8498376607894897,0.3949292302131653,0.6190476417541504,0.8673867583274841,0.6651359406362144
24,0.8574134111404419,0.38073986768722534,0.6383928656578064,0.8334649205207825,0.6698481676129022
25,0.8595778942108154,0.37837016582489014,0.663690447807312,0.8067770600318909,0.6872792748955999
26,0.8574134111404419,0.37154439091682434,0.6354166865348816,0.8344188928604126,0.6662592128044351
27,0.861201286315918,0.37267622351646423,0.6473214030265808,0.840983510017395,0.6846873331576209
28,0.8571428656578064,0.367544949054718,0.6294642686843872,0.8539847135543823,0.6836960280029437
29,0.852543294429779,0.37589141726493835,0.663690447807312,0.7917246222496033,0.6840271784466175
30,0.8595778942108154,0.36878007650375366,0.6220238208770752,0.8479759693145752,0.6743612111594594
31,0.8593073487281799,0.3634271025657654,0.6383928656578064,0.8392346501350403,0.6759899306885501
32,0.8682359457015991,0.35749608278274536,0.644345223903656,0.8142920136451721,0.675051960299208
33,0.8706709742546082,0.3492859899997711,0.6502976417541504,0.8127779364585876,0.6779192062325691
34,0.8674242496490479,0.3544405698776245,0.6502976417541504,0.7967547178268433,0.6746671097835869
35,0.8671537041664124,0.35533830523490906,0.6413690447807312,0.802331805229187,0.6771946662312213
36,0.8798701167106628,0.33787405490875244,0.6383928656578064,0.8473689556121826,0.6820840212513469
37,0.8682359457015991,0.34683752059936523,0.648809552192688,0.8225749135017395,0.6770879510372242
