epoca,accuracy,loss,val_accuracy,val_loss,val_balanced_accuracy
1,0.5603355169296265,1.1265400648117065,0.400297611951828,1.4510917663574219,0.5523352864451337
2,0.7140151262283325,0.7842793464660645,0.5014880895614624,1.1219111680984497,0.5706844092434993
3,0.7353895902633667,0.688201904296875,0.5461309552192688,0.9836002588272095,0.5777975682634767
4,0.7483766078948975,0.6382008194923401,0.569940447807312,0.9493435621261597,0.5891712069712192
5,0.7621753215789795,0.6035926342010498,0.550595223903656,0.9913508892059326,0.5938528395191616
6,0.7711039185523987,0.5774657130241394,0.5848214030265808,0.9398540258407593,0.6125139341640771
7,0.7827380895614624,0.5363657474517822,0.5833333134651184,0.9475607872009277,0.6173189946835103
8,0.7946428656578064,0.5337923765182495,0.581845223903656,0.919802725315094,0.6118146459822756
9,0.7954545617103577,0.5166693925857544,0.5758928656578064,0.9419341087341309,0.6126572713459156
10,0.8125,0.48559579253196716,0.5967261791229248,0.9068611860275269,0.6375415924409294
11,0.8033008575439453,0.4929519593715668,0.613095223903656,0.8527494072914124,0.6344972184641305
12,0.8152056336402893,0.47475534677505493,0.6071428656578064,0.9238806366920471,0.6495021418839921
13,0.8125,0.4701121151447296,0.617559552192688,0.8727120757102966,0.6562841504602955
14,0.8214285969734192,0.4527280330657959,0.6026785969734192,0.9042167663574219,0.6474661511459759
15,0.8287337422370911,0.44040346145629883,0.644345223903656,0.8163841962814331,0.6745941854511893
16,0.826839804649353,0.44009625911712646,0.6309523582458496,0.883149266242981,0.6708227599900857
17,0.8287337422370911,0.4301661252975464,0.6398809552192688,0.8397018909454346,0.6649954345806179
18,0.8295454382896423,0.42576029896736145,0.6532738208770752,0.8024036884307861,0.6744031757564999
19,0.8522727489471436,0.4042215347290039,0.617559552192688,0.8651896715164185,0.6539476037073507
20,0.8379328846931458,0.40501782298088074,0.6473214030265808,0.7972185015678406,0.6625998451465273
21,0.8425324559211731,0.40475332736968994,0.6309523582458496,0.8589519262313843,0.6689439880851595
22,0.8463203310966492,0.3998532295227051,0.6607142686843872,0.8068013191223145,0.6818115481822069
23,0.8520021438598633,0.3876855671405792,0.6354166865348816,0.860917866230011,0.6790005138037496
24,0.838744580745697,0.3961586654186249,0.6517857313156128,0.8068270087242126,0.6759084673140996
25,0.8547077775001526,0.3835596740245819,0.6413690447807312,0.8278104066848755,0.6790734381361472
26,0.8547077775001526,0.38185402750968933,0.6294642686843872,0.8376538157463074,0.6629818645359064
27,0.8522727489471436,0.38286131620407104,0.6577380895614624,0.8078367114067078,0.6811122600004055
28,0.8520021438598633,0.367585152387619,0.6517857313156128,0.7994511723518372,0.6744874702571924
29,0.8587662577629089,0.36963602900505066,0.617559552192688,0.862825870513916,0.661004916479036
30,0.861201286315918,0.36657267808914185,0.65625,0.7975214123725891,0.685507218184671
31,0.8641774654388428,0.3568829596042633,0.648809552192688,0.8020778894424438,0.6752091791322982
32,0.8628246784210205,0.35777825117111206,0.6607142686843872,0.7930821180343628,0.6851589896568911
33,0.860660195350647,0.3583871126174927,0.6458333134651184,0.8281102776527405,0.675883215494553
34,0.8590368032455444,0.3613218069076538,0.6592261791229248,0.8185438513755798,0.684785509309565
35,0.8633658289909363,0.3549765348434448,0.6532738208770752,0.8023836016654968,0.681965935889055
36,0.8701298832893372,0.3449479043483734,0.6294642686843872,0.8576982617378235,0.677096490079277
37,0.8685064911842346,0.34726616740226746,0.6577380895614624,0.7687903642654419,0.6816653798741262
38,0.8701298832893372,0.34862586855888367,0.6428571343421936,0.8506568670272827,0.6874197809511964
39,0.862554132938385,0.3509362041950226,0.644345223903656,0.8009423613548279,0.671342089002207
40,0.8655303120613098,0.34463685750961304,0.6473214030265808,0.821536123752594,0.6838194559744344
41,0.8709415793418884,0.3407459259033203,0.6473214030265808,0.7937214374542236,0.6772199180507679
42,0.8717532753944397,0.3342256546020508,0.6547619104385376,0.7902817726135254,0.676703100521603
43,0.873106062412262,0.34214863181114197,0.6592261791229248,0.7779474854469299,0.6773180942027119
44,0.8722943663597107,0.3437918722629547,0.6458333134651184,0.798371434211731,0.6731365664064405
45,0.8766233921051025,0.33291587233543396,0.6502976417541504,0.7950716614723206,0.6737038875746983
46,0.876893937587738,0.32615095376968384,0.65625,0.8084535002708435,0.6925645309563562
47,0.8736472129821777,0.330060750246048,0.6711309552192688,0.774520218372345,0.6952407671950279
48,0.876893937587738,0.33039361238479614,0.6592261791229248,0.812696099281311,0.6885430531194171
49,0.8758116960525513,0.3332447409629822,0.6785714030265808,0.7927495241165161,0.7031545869816048
50,0.8760822415351868,0.3265760540962219,0.6607142686843872,0.7845446467399597,0.6800281213029828
51,0.8790584206581116,0.3253224790096283,0.6622023582458496,0.8126180768013,0.6949740020416987
52,0.8725649118423462,0.33454230427742004,0.6666666865348816,0.7958389520645142,0.6955889957228075
53,0.8782467246055603,0.3208983242511749,0.6651785969734192,0.7772669196128845,0.6886159774518147
54,0.875,0.32409730553627014,0.663690447807312,0.7972794771194458,0.6882424971044884
55,0.8804112672805786,0.32311028242111206,0.6651785969734192,0.7830829620361328,0.6820641120409991
56,0.8809523582458496,0.3185783922672272,0.6517857313156128,0.8272812366485596,0.6825556777506172
57,0.8782467246055603,0.3233610987663269,0.663690447807312,0.7808175683021545,0.6844849532946364
58,0.8790584206581116,0.32130300998687744,0.6696428656578064,0.8154914379119873,0.7033455966762944
59,0.8823052048683167,0.3200305104255676,0.6726190447807312,0.7690495848655701,0.6890147096186875
60,0.8747294545173645,0.31796178221702576,0.663690447807312,0.7962862849235535,0.6892057193133772
