epoca,accuracy,loss,val_accuracy,val_loss,val_balanced_accuracy
1,0.6523268222808838,0.8012608289718628,0.3452380895614624,1.2810498476028442,0.5049369818696502
2,0.75,0.6174894571304321,0.4895833432674408,1.0557799339294434,0.5841477387612052
3,0.7789502143859863,0.5472727417945862,0.5133928656578064,0.96220463514328,0.5988688189436319
4,0.8200757503509521,0.4681428372859955,0.538690447807312,0.9750292897224426,0.6139633794733849
5,0.8433441519737244,0.40687352418899536,0.5803571343421936,1.0354231595993042,0.6202819052858587
6,0.8685064911842346,0.3457206189632416,0.7232142686843872,0.8274520039558411,0.6305678435567129
7,0.8852813839912415,0.2970278263092041,0.7485119104385376,0.8456597328186035,0.5907679165084433
8,0.8790584206581116,0.3022949993610382,0.7336309552192688,0.8781076073646545,0.6269927703994975
9,0.8952922224998474,0.2633385956287384,0.7351190447807312,0.8299959301948547,0.6462016423089351
10,0.9015151262283325,0.24015522003173828,0.7157738208770752,1.0254852771759033,0.6532198216098222
11,0.9182900190353394,0.19876477122306824,0.7053571343421936,1.021392822265625,0.6469432603943887
12,0.9174783825874329,0.1921345591545105,0.7276785969734192,1.1659969091415405,0.6170682116944509
13,0.9272186160087585,0.17377285659313202,0.7291666865348816,1.0799044370651245,0.6674913463429978
14,0.9402056336402893,0.14881081879138947,0.71875,1.2366286516189575,0.6422363760268998
15,0.9445346593856812,0.14020806550979614,0.71875,1.351442575454712,0.5913665170553438
16,0.9407467246055603,0.14567263424396515,0.6889880895614624,1.2637033462524414,0.642157789442018
17,0.9450757503509521,0.13671255111694336,0.7366071343421936,1.2550901174545288,0.6292084006639082
18,0.9458874464035034,0.13501432538032532,0.7247023582458496,1.337583065032959,0.6300257742080017
19,0.9567099809646606,0.11629044264554977,0.7098214030265808,1.3377310037612915,0.6548062568985871
20,0.9672619104385376,0.09067566692829132,0.7127976417541504,1.3754163980484009,0.6358022763350907
21,0.9640151262283325,0.08850546926259995,0.7440476417541504,1.4984393119812012,0.6316289222742602
22,0.9621211886405945,0.09514407068490982,0.6875,1.4929689168930054,0.6291860256339303
23,0.9653679728507996,0.08777877688407898,0.726190447807312,1.5990831851959229,0.6342521433908819
24,0.9718614816665649,0.07585649192333221,0.71875,1.7442172765731812,0.6285318528186967
25,0.9726731777191162,0.074556365609169,0.7023809552192688,1.754252314567566,0.6236510368406238
