epoca,accuracy,loss,val_accuracy,val_loss,val_balanced_accuracy
1,0.6766774654388428,0.7693989276885986,0.2544642984867096,1.6798241138458252,0.43149446204309044
2,0.8049242496490479,0.5008185505867004,0.4970238208770752,1.2678438425064087,0.539169910132747
3,0.8601190447807312,0.3831530511379242,0.663690447807312,0.8874003887176514,0.6797641872758958
4,0.8931276798248291,0.29142022132873535,0.5342261791229248,1.7190052270889282,0.5434047726943537
5,0.9115259647369385,0.24120472371578217,0.7663690447807312,0.7573207020759583,0.729195605799827
6,0.9429112672805786,0.1624593734741211,0.7410714030265808,1.261587381362915,0.6690869142970598
7,0.9623917937278748,0.1193193644285202,0.7440476417541504,1.0996472835540771,0.7005903628828025
8,0.9688853025436401,0.0947006568312645,0.7023809552192688,1.6001851558685303,0.6554471416858133
9,0.9791666865348816,0.07104087620973587,0.757440447807312,1.2310937643051147,0.6977145779073886
10,0.9859307408332825,0.0528741329908371,0.7440476417541504,1.5383949279785156,0.6783598573331558
11,0.987554132938385,0.03997870534658432,0.7351190447807312,1.5345323085784912,0.6663626859022517
12,0.989989161491394,0.03538551181554794,0.694940447807312,1.7413629293441772,0.666006283639031
13,0.9910714030265808,0.027298791334033012,0.6919642686843872,1.5893363952636719,0.6790591911782836
14,0.9932359457015991,0.024185825139284134,0.7202380895614624,1.6557890176773071,0.6905900487191162
15,0.9902597665786743,0.031728778034448624,0.7142857313156128,1.7331706285476685,0.688180577633774
16,0.989989161491394,0.030013183131814003,0.5639880895614624,2.0396132469177246,0.6278276329976348
17,0.9967532753944397,0.015437476336956024,0.7053571343421936,1.7878549098968506,0.6700416431272219
