epoca,accuracy,loss,val_accuracy,val_loss,val_balanced_accuracy
1,0.7023809552192688,0.698440432548523,0.5208333134651184,1.1044597625732422,0.6078412059647994
2,0.8306276798248291,0.4350229501724243,0.6354166865348816,1.0107665061950684,0.666211540291584
3,0.885551929473877,0.3104369342327118,0.6458333134651184,0.8997029066085815,0.6731842389192915
4,0.9261363744735718,0.20792454481124878,0.6741071343421936,1.1549575328826904,0.6577161523788858
5,0.9504870176315308,0.141485795378685,0.6651785969734192,1.1927694082260132,0.6735858022124065
6,0.9669913649559021,0.09585907310247421,0.7142857313156128,1.2822691202163696,0.6770032912299198
7,0.9780844449996948,0.06737209856510162,0.613095223903656,1.6690528392791748,0.6604852678236292
8,0.989989161491394,0.037661682814359665,0.5997023582458496,2.2447409629821777,0.6061587407004353
9,0.9886363744735718,0.03180012106895447,0.6592261791229248,1.8197129964828491,0.6170067031936748
10,0.9926947951316833,0.023756101727485657,0.6458333134651184,1.9808259010314941,0.6438487480851084
11,0.9924242496490479,0.027852723374962807,0.6354166865348816,2.271693706512451,0.6253363332312302
12,0.9948592782020569,0.020075198262929916,0.6145833134651184,2.3789305686950684,0.6415179092479744
13,0.9929653406143188,0.01997475139796734,0.6592261791229248,2.141313314437866,0.6378162116864142
14,0.9916125535964966,0.03382107987999916,0.675595223903656,2.4489858150482178,0.6519955421634152
15,0.9889069199562073,0.0286407433450222,0.617559552192688,2.198364019393921,0.585253247895423
16,0.9948592782020569,0.018969986587762833,0.6145833134651184,2.484553337097168,0.5995841349530298
17,0.9956709742546082,0.014780682511627674,0.601190447807312,3.0037503242492676,0.632978045255279
18,0.9978355169296265,0.007889872416853905,0.5788690447807312,3.4913675785064697,0.621424767021142
