epoca,accuracy,loss,val_accuracy,val_loss,val_balanced_accuracy
1,0.6490800976753235,0.8178144097328186,0.3720238208770752,1.279812216758728,0.531267551841118
2,0.7954545617103577,0.517914891242981,0.5401785969734192,1.0813965797424316,0.6026541260559873
3,0.864448070526123,0.3598633408546448,0.6458333134651184,0.893984854221344,0.6853247475320342
4,0.8963744640350342,0.2845510244369507,0.6696428656578064,1.0655351877212524,0.6377126472619448
5,0.9182900190353394,0.22265459597110748,0.6116071343421936,1.2815275192260742,0.6562112261278978
6,0.949404776096344,0.1368093639612198,0.6547619104385376,1.340063452720642,0.6491510365666439
7,0.9678030014038086,0.09530363231897354,0.6398809552192688,1.4756999015808105,0.6701739754473772
8,0.9807900190353394,0.06456054747104645,0.6309523582458496,1.6775727272033691,0.6216409828720516
9,0.9872835278511047,0.047038882970809937,0.6502976417541504,1.8463650941848755,0.6517881393345173
10,0.987554132938385,0.042269159108400345,0.632440447807312,1.510295033454895,0.6674863690404108
11,0.9878246784210205,0.03451551869511604,0.617559552192688,2.013862371444702,0.6179649024366499
12,0.9897186160087585,0.029994333162903786,0.5877976417541504,2.6277220249176025,0.6139857545033629
13,0.9956709742546082,0.016910603269934654,0.6220238208770752,2.238314390182495,0.6540094775147388
14,0.9983766078948975,0.009795846417546272,0.6577380895614624,2.2660605907440186,0.6947691106957574
15,0.9991883039474487,0.0069900634698569775,0.632440447807312,2.564546585083008,0.6357189864275808
16,0.9983766078948975,0.007056138943880796,0.668154776096344,2.0636990070343018,0.6779949616912089
17,0.9989177584648132,0.006457943003624678,0.5758928656578064,3.240622043609619,0.5983519557511406
18,0.9989177584648132,0.004533975850790739,0.6354166865348816,2.52955961227417,0.6468707013686029
19,0.9994588494300842,0.003508054418489337,0.6279761791229248,2.6126458644866943,0.650734960372452
20,0.9986472129821777,0.005202499683946371,0.699404776096344,2.0455868244171143,0.6757003795353045
21,0.9986472129821777,0.006479738745838404,0.5982142686843872,2.7777373790740967,0.6242105495800526
22,0.9989177584648132,0.0038407903630286455,0.5758928656578064,3.1441643238067627,0.6442816364201924
23,0.9991883039474487,0.0030385858844965696,0.5833333134651184,3.154482126235962,0.6228599653725863
24,1.0,0.0019962077494710684,0.601190447807312,3.001582622528076,0.6527766590262788
25,0.9994588494300842,0.002161242300644517,0.6071428656578064,2.904299020767212,0.6475756974662151
26,1.0,0.0023153983056545258,0.5788690447807312,3.118018388748169,0.6161985536415315
