epoca,accuracy,loss,val_accuracy,val_loss,val_balanced_accuracy
1,0.6831709742546082,0.7431861162185669,0.324404776096344,1.6636552810668945,0.44498550919997304
2,0.8060064911842346,0.5025646686553955,0.5267857313156128,1.1842740774154663,0.6338545071438447
3,0.8460497856140137,0.39104411005973816,0.636904776096344,0.9458483457565308,0.6570958160885781
4,0.8820346593856812,0.31340521574020386,0.5788690447807312,1.2895376682281494,0.5848889458767204
5,0.9207251071929932,0.22645138204097748,0.6845238208770752,0.8992815613746643,0.660740617145337
6,0.9464285969734192,0.15390309691429138,0.6428571343421936,1.4276294708251953,0.6325540156055331
7,0.9659090638160706,0.10550722479820251,0.730654776096344,1.0806587934494019,0.6686373588478084
8,0.9661796689033508,0.09952619671821594,0.6904761791229248,1.317861795425415,0.6551772257629566
9,0.9656385183334351,0.09526396542787552,0.617559552192688,1.6397510766983032,0.6818620974846265
10,0.9845778942108154,0.05507892370223999,0.6235119104385376,2.0999507904052734,0.603417753864807
11,0.986201286315918,0.03862210735678673,0.644345223903656,1.736146330833435,0.6728107585719654
12,0.9853895902633667,0.04446355625987053,0.5372023582458496,3.111513376235962,0.601354045487614
13,0.9891774654388428,0.03248990327119827,0.6502976417541504,1.9542127847671509,0.6340589875198476
14,0.9929653406143188,0.02318400889635086,0.6428571343421936,2.335103988647461,0.6643690707312141
15,0.9954004287719727,0.016898347064852715,0.6383928656578064,1.9694432020187378,0.6624760975317511
16,0.9943181872367859,0.01796969585120678,0.601190447807312,2.6164021492004395,0.6524142292039622
17,0.9954004287719727,0.01389589998871088,0.6651785969734192,2.3393399715423584,0.6778011208702773
18,0.9940476417541504,0.015916084870696068,0.6205357313156128,2.4728870391845703,0.6749986255338728
19,0.9945887327194214,0.016284925863146782,0.6116071343421936,2.600806474685669,0.6487914835338958
20,0.9959415793418884,0.013319830410182476,0.6205357313156128,2.1362462043762207,0.6543798070925374
21,0.9975649118423462,0.009274504147469997,0.625,2.6606624126434326,0.6364741665210006
