epoca,accuracy,loss,val_accuracy,val_loss,val_balanced_accuracy
1,0.6783008575439453,0.7510876655578613,0.3139880895614624,1.595406174659729,0.4846386286535913
2,0.798701286315918,0.5067389607429504,0.4538690447807312,1.4088270664215088,0.5685082777564986
3,0.8398268222808838,0.4142898917198181,0.574404776096344,1.1749367713928223,0.6312145275864028
4,0.8720238208770752,0.3585299849510193,0.6071428656578064,1.0880372524261475,0.6367608408846777
5,0.8923160433769226,0.30347517132759094,0.6116071343421936,1.1998467445373535,0.638291384261824
6,0.9044913649559021,0.26928964257240295,0.6577380895614624,1.067956566810608,0.6612659737165546
7,0.9228895902633667,0.22219513356685638,0.6592261791229248,1.213843584060669,0.6677335446266777
8,0.9347943663597107,0.1941211223602295,0.6696428656578064,1.227828860282898,0.6443121851856114
9,0.9385822415351868,0.1736069619655609,0.6815476417541504,1.1081843376159668,0.6816710421266104
10,0.9523809552192688,0.14790461957454681,0.6517857313156128,1.4052644968032837,0.64936729808088
11,0.9583333134651184,0.12604427337646484,0.6532738208770752,1.5445847511291504,0.6468987843143916
12,0.9680736064910889,0.10278761386871338,0.6473214030265808,1.5890159606933594,0.6440315383810306
13,0.9699675440788269,0.09319694340229034,0.6860119104385376,1.4233596324920654,0.6699548371435725
14,0.9751082062721252,0.08097466826438904,0.668154776096344,1.3714337348937988,0.6751529675773943
15,0.9805194735527039,0.06428875774145126,0.6904761791229248,1.5931119918823242,0.6672700618628481
16,0.9883658289909363,0.05291837453842163,0.6770833134651184,1.6837728023529053,0.6574045458389476
17,0.989989161491394,0.04561896249651909,0.6547619104385376,1.883588194847107,0.6496088114146626
18,0.9883658289909363,0.04139259085059166,0.6651785969734192,1.820583701133728,0.6531387235419837
19,0.9924242496490479,0.03743189573287964,0.668154776096344,1.8451013565063477,0.6462752515912299
20,0.9937770366668701,0.037183281034231186,0.6785714030265808,1.8697911500930786,0.6408690790419396
21,0.9921537041664124,0.0303601436316967,0.680059552192688,1.8358008861541748,0.6794187898743583
