epoca,accuracy,loss,val_accuracy,val_loss,val_balanced_accuracy
1,0.7351190447807312,0.6459652185440063,0.4211309552192688,1.4802454710006714,0.5364684677378553
2,0.8476731777191162,0.4112703800201416,0.6205357313156128,1.0325636863708496,0.6370418073325439
3,0.8955627679824829,0.2819787263870239,0.711309552192688,1.0347039699554443,0.7029215670265486
4,0.923160195350647,0.20452527701854706,0.6190476417541504,1.4696301221847534,0.6239270259859032
5,0.9434523582458496,0.156711146235466,0.7038690447807312,1.115431547164917,0.6909354461206538
6,0.9642857313156128,0.09905209392309189,0.6815476417541504,1.5930668115615845,0.6351118468386274
7,0.9729437232017517,0.07231947779655457,0.4717261791229248,2.113607406616211,0.5609925508502238
8,0.9702380895614624,0.09079742431640625,0.6473214030265808,1.6545222997665405,0.6645262895643044
9,0.9799783825874329,0.05481160804629326,0.6979166865348816,1.4151983261108398,0.6608498438222908
10,0.9902597665786743,0.031352151185274124,0.6101190447807312,1.8169177770614624,0.5897659717986948
11,0.9889069199562073,0.03001839481294155,0.6726190447807312,1.8891792297363281,0.6122521463133348
12,0.9916125535964966,0.026192277669906616,0.6607142686843872,2.507625102996826,0.6379036569566343
13,0.9902597665786743,0.027476388961076736,0.6413690447807312,1.8525850772857666,0.6414026550119245
14,0.9975649118423462,0.01156082283705473,0.5997023582458496,2.496269941329956,0.5953438841188977
15,0.9970238208770752,0.010068469680845737,0.586309552192688,2.413895606994629,0.5775531781401254
