epoca,accuracy,loss,val_accuracy,val_loss,val_balanced_accuracy
1,0.6785714030265808,0.7534300088882446,0.2991071343421936,1.4909533262252808,0.4768315240610113
2,0.8084415793418884,0.5070525407791138,0.4538690447807312,1.4455974102020264,0.5458676698716842
3,0.8468614816665649,0.40766510367393494,0.5491071343421936,1.2018204927444458,0.6203829582273717
4,0.8752705454826355,0.33638039231300354,0.5684523582458496,1.2812674045562744,0.5890648114205076
5,0.8904221057891846,0.2980891764163971,0.5565476417541504,1.4156546592712402,0.6334753188807078
6,0.9050324559211731,0.2553096115589142,0.5803571343421936,1.2944167852401733,0.6028675107806548
7,0.9228895902633667,0.21845735609531403,0.586309552192688,1.4263770580291748,0.6303018090166074
8,0.9329004287719727,0.1837237924337387,0.6830357313156128,1.19834566116333,0.6566095929881588
9,0.9437229633331299,0.15910391509532928,0.6622023582458496,1.3389664888381958,0.625583508817497
10,0.9561688303947449,0.13512954115867615,0.668154776096344,1.377244472503662,0.6440340498639873
11,0.9607684016227722,0.11185067892074585,0.711309552192688,1.3477627038955688,0.6432109684040832
12,0.9721320271492004,0.09407249838113785,0.6398809552192688,1.602564811706543,0.6456069231447858
13,0.9780844449996948,0.0780872330069542,0.6577380895614624,1.7048604488372803,0.5994382406249081
14,0.9807900190353394,0.06825509667396545,0.7247023582458496,1.4021990299224854,0.6733328730470024
15,0.9845778942108154,0.057140517979860306,0.6711309552192688,1.7672309875488281,0.610724753705716
16,0.987554132938385,0.04673241078853607,0.7053571343421936,1.7545336484909058,0.6341542868822231
17,0.9886363744735718,0.04473313316702843,0.6711309552192688,1.6181578636169434,0.6575223115579542
18,0.9859307408332825,0.04662831127643585,0.6398809552192688,1.9196321964263916,0.6503753616763776
19,0.9902597665786743,0.042594000697135925,0.6517857313156128,2.162907123565674,0.5969810970267148
20,0.9924242496490479,0.031081153079867363,0.6830357313156128,1.9588255882263184,0.6409786253621786
21,0.9943181872367859,0.026070181280374527,0.663690447807312,1.9463775157928467,0.6646386670107854
22,0.9954004287719727,0.024383215233683586,0.6919642686843872,2.0152714252471924,0.6304305339339704
23,0.9937770366668701,0.025100169703364372,0.6086309552192688,2.3101024627685547,0.617288034948153
24,0.9964826703071594,0.018629133701324463,0.6770833134651184,1.9342912435531616,0.6552110166245559
25,0.9972943663597107,0.016671039164066315,0.644345223903656,2.2250473499298096,0.6311917415864865
26,0.9978355169296265,0.013965302146971226,0.668154776096344,2.0905213356018066,0.6539810292623381
