epoca,accuracy,loss,val_accuracy,val_loss,val_balanced_accuracy
1,0.6455627679824829,0.8111140131950378,0.275297611951828,1.5501154661178589,0.41897508481049633
2,0.7413420081138611,0.6214616894721985,0.4613095223903656,1.1397888660430908,0.5593701328601882
3,0.7675865888595581,0.555941104888916,0.5267857313156128,0.9868956208229065,0.6063977882145877
4,0.8051947951316833,0.486920565366745,0.7083333134651184,1.0005319118499756,0.6630828261507661
5,0.8414502143859863,0.4118582606315613,0.7559523582458496,0.8803080320358276,0.6784580334851
6,0.8685064911842346,0.3433893918991089,0.75,1.0352976322174072,0.6355834576745714
7,0.8766233921051025,0.3103788197040558,0.7648809552192688,0.7502988576889038,0.6416548079007783
8,0.885010838508606,0.2854628264904022,0.7395833134651184,1.0872348546981812,0.5837585958928942
9,0.8779761791229248,0.2926587462425232,0.7633928656578064,0.9513024687767029,0.6492541900211749
10,0.9093614816665649,0.22119393944740295,0.757440447807312,1.0251619815826416,0.644050397334869
11,0.9123376607894897,0.20780792832374573,0.7589285969734192,1.136064052581787,0.6547332869028629
12,0.9312770366668701,0.17663510143756866,0.7410714030265808,1.2960498332977295,0.6244541634268536
13,0.9334415793418884,0.16261211037635803,0.75,1.1872953176498413,0.6628971590652754
14,0.9396644830703735,0.14418114721775055,0.6919642686843872,1.5789042711257935,0.6034315898527322
15,0.939393937587738,0.14719629287719727,0.7529761791229248,1.2486051321029663,0.6636441197599279
16,0.9426407217979431,0.13479378819465637,0.7410714030265808,1.3263612985610962,0.5959101550306465
17,0.9418290257453918,0.14849455654621124,0.7410714030265808,1.1501445770263672,0.6476478911853889
