epoca,accuracy,loss,val_accuracy,val_loss,val_balanced_accuracy
1,0.7029221057891846,0.696566641330719,0.488095223903656,1.18672776222229,0.5438622735624135
2,0.8425324559211731,0.4213826656341553,0.5595238208770752,1.1903425455093384,0.5775254148376221
3,0.885551929473877,0.3071003258228302,0.632440447807312,1.077347993850708,0.627698451447007
4,0.9169372320175171,0.2297372668981552,0.6711309552192688,0.8849275708198547,0.6618329752415271
5,0.9364177584648132,0.1709597408771515,0.6711309552192688,1.2275350093841553,0.6786465773601593
6,0.9726731777191162,0.08952941000461578,0.6592261791229248,1.4699548482894897,0.6300150889896039
7,0.9816017150878906,0.060078609734773636,0.675595223903656,1.6624109745025635,0.6278385921959914
8,0.9859307408332825,0.045204706490039825,0.617559552192688,2.126957893371582,0.6241543380251487
9,0.987554132938385,0.04030555486679077,0.6428571343421936,1.7889859676361084,0.6365499219796403
10,0.9916125535964966,0.02553584612905979,0.625,1.769542932510376,0.6402793828437038
11,0.9948592782020569,0.020238230004906654,0.6235119104385376,2.3475918769836426,0.6576827268238983
12,0.9935064911842346,0.020030353218317032,0.6666666865348816,1.982810616493225,0.6723952679642723
13,0.9962121248245239,0.01617433689534664,0.6309523582458496,2.290888547897339,0.6571182367818825
14,0.9975649118423462,0.00833248719573021,0.625,2.286229372024536,0.6377998185522059
15,0.9954004287719727,0.016908591613173485,0.6086309552192688,2.3516762256622314,0.6541386134020402
16,0.9967532753944397,0.012049734592437744,0.6354166865348816,2.2650797367095947,0.6739173179626924
17,0.9956709742546082,0.014975175261497498,0.6696428656578064,2.5462212562561035,0.6660372433743883
