1.361725,1.305134,1.329682,1.492556,1.357222,1.398371,1.405711,1.215561,1.471116,1.616843,1.276612,1.323747,1.540571,1.342307,1.606191,1.275346,1.807579,1.411974,1.351931,1.752092,1.430479,1.439617,1.334190,1.350432,1.321523,1.571355,1.491289,1.226245,1.431312,1.238067,1.299284,1.426733
1.300244,1.342906,1.360620,1.501549,1.411228,1.356416,1.488259,1.334664,1.595583,1.647687,1.293711,1.363428,1.516495,1.320517,1.619475,1.422738,1.791984,1.476333,1.287319,1.654742,1.370709,1.460206,1.444094,1.389066,1.400502,1.516765,1.506086,1.378954,1.391703,1.314547,1.479542,1.452355
1.320038,1.382228,1.299144,1.455434,1.293898,1.385907,1.360423,1.360138,1.524683,1.478204,1.173394,1.288552,1.491767,1.327086,1.578137,1.332495,1.738809,1.453021,1.242890,1.633210,1.428417,1.458865,1.333986,1.312701,1.283173,1.650313,1.466933,1.237268,1.548975,1.320871,1.388688,1.471053
1.310339,1.317083,1.355724,1.456818,1.377602,1.466149,1.483141,1.319524,1.611544,1.575296,1.285223,1.302077,1.533522,1.277907,1.667512,1.384714,1.751515,1.444849,1.361294,1.641692,1.504518,1.399999,1.374528,1.450124,1.279028,1.559277,1.579788,1.256275,1.421645,1.258089,1.401869,1.520208
1.351309,1.337154,1.433864,1.510284,1.451026,1.448334,1.468539,1.319620,1.549869,1.556700,1.356024,1.297698,1.450596,1.344112,1.599347,1.319262,1.848838,1.447970,1.260126,1.603234,1.347785,1.461766,1.365165,1.241405,1.330232,1.493816,1.472997,1.289438,1.602659,1.306280,1.366827,1.451576
1.340799,1.360518,1.391730,1.437683,1.381002,1.369784,1.435726,1.333232,1.593614,1.597146,1.222561,1.256129,1.544572,1.344770,1.689706,1.339750,1.727417,1.499789,1.225150,1.589175,1.500252,1.434719,1.300750,1.423960,1.295566,1.596176,1.512558,1.354618,1.477391,1.286999,1.310411,1.568487
1.325142,1.305211,1.326535,1.491046,1.475455,1.377768,1.404598,1.319662,1.553404,1.481183,1.213162,1.317410,1.398554,1.348462,1.802526,1.187533,1.828669,1.366527,1.402503,1.657120,1.530301,1.484805,1.412205,1.291933,1.310551,1.641330,1.480419,1.257262,1.421467,1.227584,1.314250,1.428855
1.365950,1.488043,1.291129,1.447412,1.312077,1.343356,1.477564,1.292334,1.598503,1.545470,1.347530,1.350771,1.453568,1.344983,1.670198,1.345059,1.871583,1.476842,1.325278,1.790245,1.436329,1.415815,1.362008,1.402813,1.324228,1.517550,1.530635,1.279824,1.389448,1.308406,1.384321,1.534284
1.319745,1.316365,1.335234,1.474003,1.386268,1.403290,1.517743,1.257987,1.588352,1.651845,1.251076,1.307936,1.484198,1.433637,1.644316,1.318757,1.779688,1.440919,1.251884,1.682413,1.493239,1.554367,1.411153,1.384801,1.306946,1.527973,1.509684,1.272271,1.467675,1.307539,1.373445,1.508150
1.286662,1.267035,1.319746,1.503658,1.327211,1.249512,1.432464,1.270087,1.522377,1.531857,1.225872,1.269534,1.416574,1.305355,1.718843,1.265206,1.841639,1.371648,1.245673,1.757553,1.306789,1.437752,1.406996,1.380235,1.320851,1.576934,1.456847,1.251275,1.490572,1.272874,1.397476,1.449062
1.378952,1.380097,1.354726,1.489901,1.359987,1.473575,1.451836,1.307256,1.626783,1.503261,1.229610,1.332978,1.508942,1.282041,1.689829,1.335168,1.841416,1.513407,1.303729,1.666870,1.453470,1.523719,1.454910,1.373402,1.347833,1.534034,1.537707,1.214154,1.392335,1.306106,1.376771,1.528961
1.306721,1.319390,1.354814,1.396163,1.353424,1.396676,1.416397,1.264080,1.449735,1.456870,1.168214,1.293301,1.490972,1.237889,1.631701,1.220634,1.765052,1.442579,1.145305,1.703703,1.405359,1.413039,1.438182,1.324601,1.263199,1.586856,1.508477,1.208143,1.417500,1.236173,1.286956,1.510871
1.357810,1.379861,1.440634,1.529449,1.397105,1.467366,1.469826,1.278383,1.585607,1.580096,1.193818,1.391598,1.524640,1.341702,1.553096,1.348135,1.788220,1.530942,1.231369,1.621457,1.452017,1.401132,1.413617,1.378110,1.385712,1.627337,1.518842,1.222234,1.397116,1.287872,1.377572,1.502436
